,customer_id,recency_cltv_weekly,T_weekly,frequency,monetary_cltv_avg,exp_sales_3_month,exp_sales_6_month,exp_average_value,cltv,segment
8229,9c3a058e-3005-11eb-be61-000d3a38a36f,25.857142857142858,26.714285714285715,2.0,299.595,0.6605386437396465,1.3210772874792935,322.1969599663789,446.59859327115515,S
8230,fabef70c-d626-11e9-93bc-000d3a38a36f,89.42857142857143,95.28571428571429,4.0,116.9725,0.5363445590588556,1.0726891181177118,121.88117692079653,137.17602074374605,C
8231,f21b8334-ad5b-11e9-a2fc-000d3a38a36f,168.85714285714286,183.85714285714286,5.0,114.97999999999999,0.39980311434492416,0.7996062286898492,118.82902340161698,99.69339426364145,D
8232,f0acfba4-a6df-11e9-a2fc-000d3a38a36f,324.42857142857144,354.2857142857143,6.0,79.48,0.2693888483300291,0.5387776966600604,81.90192929249442,46.29898047846147,F
8233,11333726-9ecd-11eb-9c47-000d3a38a36f,91.0,97.42857142857143,8.0,82.915,0.8062203610645843,1.6124407221291654,84.77732554161659,143.42707968729837,C
8234,8d280312-4b35-11ea-a626-000d3a38a36f,78.28571428571429,90.57142857142857,3.0,92.48333333333333,0.4795417320041234,0.9590834640082464,98.01267471441685,98.62938623352419,D
8235,bcddc6bc-d643-11e9-93bc-000d3a38a36f,78.14285714285714,92.85714285714286,5.0,119.98800000000001,0.6150441408144247,1.2300882816288503,123.96822149786041,159.9979205295734,C
8236,3642da7e-420e-11eb-806e-000d3a38a36f,0.42857142857142855,23.428571428571427,2.0,109.735,0.6823290151403613,1.3646580302807225,119.3935904493359,170.95134974749934,B
8237,d27bbd8a-a57e-11e9-a2fc-000d3a38a36f,70.71428571428571,119.71428571428571,6.0,99.98666666666668,0.5919781050045425,1.183956210009084,102.85433935141177,127.7691322036743,D
8238,977e3356-b015-11e9-9757-000d3a38a36f,115.28571428571429,118.57142857142857,9.0,126.83333333333333,0.7803104103957391,1.5606208207915049,129.1175997118642,211.4221704507644,A
8239,cddaf0b6-a704-11e9-a2fc-000d3a38a36f,320.14285714285717,321.42857142857144,25.0,150.2952,0.8650900400606281,1.7301800801212561,151.23043920881932,274.53530822790634,A
8240,898380ea-e1e7-11e9-957d-000d3a38a36f,78.0,87.42857142857143,8.0,169.66625,0.8555000540796514,1.7110001081592996,172.93518399756059,310.4567334499448,S
8241,24a89f5e-d6dc-11e9-93bc-000d3a38a36f,83.71428571428571,91.14285714285714,3.0,190.29333333333332,0.4779039619687979,0.9558079239375963,200.16925045269696,200.74081169529578,B
8242,1948c7be-f7ee-11e9-841e-000d3a38a36f,81.28571428571429,83.42857142857143,6.0,89.15166666666666,0.7265659697034998,1.4531319394069986,91.78382425119867,139.9390379309253,C
8243,7f7efea2-2c2f-11ea-b752-000d3a38a36f,96.0,110.14285714285714,4.0,97.675,0.49357538585309896,0.9871507717061972,101.94757309078472,105.5912831177236,D
8244,58dc860c-4ea3-11ea-99ba-000d3a38a36f,60.0,86.57142857142857,4.0,90.935,0.5650636875066544,1.1301273750133087,94.98540235290263,112.62944601547838,D
8245,3c4ab386-d7db-11e9-93bc-000d3a38a36f,70.28571428571429,89.28571428571429,4.0,150.985,0.5557940020355178,1.1115880040710362,157.0148315531726,183.12693020229227,B
8246,ebc1e36a-23cc-11ea-8523-000d3a38a36f,85.14285714285714,88.14285714285714,2.0,164.985,0.41359897314657074,0.8271979462931417,178.41016142698592,154.84483371342105,C
8247,0cc6a1be-a762-11e9-a2fc-000d3a38a36f,320.2857142857143,330.7142857142857,3.0,214.69333333333336,0.19651813503623894,0.39303627007247877,225.65356134129772,93.05559879994033,F
8248,9558f9be-2c05-11ea-91ab-000d3a38a36f,98.14285714285714,98.71428571428571,8.0,119.19749999999999,0.8002932701795445,1.6005865403590875,121.6481199039778,204.29241766267737,B
8249,bd9c7e18-aa79-11e9-a2fc-000d3a38a36f,228.0,241.57142857142858,29.0,123.37758620689655,1.2335744089975882,2.4671488179951826,124.06425398310057,321.15131274309715,S
8250,9bb5eff6-2863-11ea-b87a-000d3a38a36f,67.85714285714286,97.28571428571429,3.0,67.99,0.4609794353849296,0.9219588707698587,72.430882855204,70.06530428693488,F
8251,67d96a5c-d663-11e9-93bc-000d3a38a36f,74.71428571428571,92.71428571428571,5.0,230.552,0.6155643918326438,1.2311287836652884,237.42874432394996,306.6934261808318,S
8252,3e54010a-bf15-11eb-8ef5-000d3a38a36f,16.0,16.714285714285715,2.0,304.90999999999997,0.7316509816163665,1.4633019632327309,327.8743006857673,503.39514061734155,S
8253,ea75dffc-ac71-11e9-a2fc-000d3a38a36f,196.57142857142858,199.85714285714286,21.0,227.46190476190475,1.0722064232858632,2.144412846571722,229.04828580970684,515.3510111522296,S
8254,a7a75804-9e29-11ea-80cd-000d3a38a36f,9.285714285714286,53.285714285714285,5.0,44.488,0.8030445855677071,1.606089171135416,46.4902949270981,78.3428996134881,F
8255,6f0b8458-a4af-11e9-a2fc-000d3a38a36f,70.42857142857143,107.71428571428571,2.0,72.49,0.3695787954513505,0.7391575909027007,79.60947848440243,61.740409625335985,F
8256,3e4b20f6-a14b-11e9-a2fc-000d3a38a36f,68.28571428571429,118.85714285714286,5.0,226.58199999999997,0.5330506601430197,1.0661013202860394,233.35473944334163,261.02541406785804,A
8257,0242b9e6-9d88-11e9-9897-000d3a38a36f,229.28571428571428,242.42857142857142,2.0,115.435,0.2133094982022453,0.4266189964044908,125.48217786241473,56.168124637161526,F
8258,6bb7a2e4-a81c-11e9-a2fc-000d3a38a36f,277.7142857142857,295.85714285714283,3.0,65.31,0.2149308165022321,0.42986163300446467,69.6317864133413,31.405369519108845,F
8259,51e5f688-f275-11e9-9346-000d3a38a36f,36.285714285714285,84.42857142857143,3.0,185.70333333333335,0.49788381976490564,0.9957676395298113,195.3752755765217,204.12457728661894,B
8260,1691adce-a50a-11e9-a2fc-000d3a38a36f,142.0,150.0,3.0,79.95,0.35353835897907177,0.7070767179581431,84.92237294650172,63.0022913398638,F
8261,3bb0f266-abc9-11e9-a2fc-000d3a38a36f,169.85714285714286,173.71428571428572,8.0,137.9275,0.5600963784284534,1.1201927568569177,140.6818132384235,165.34779349841466,C
8262,f9c40a88-5b44-11ea-a7c3-000d3a38a36f,38.42857142857143,66.28571428571429,6.0,190.80999999999997,0.8139981268840931,1.6279962537681951,195.65185509837542,334.1989319230237,S
8263,e586ed76-7a63-11eb-acf5-000d3a38a36f,12.428571428571429,13.142857142857142,3.0,167.35666666666665,0.8952629607438002,1.7905259214876,176.21330192476506,331.04496597573626,S
8264,34482034-a8e1-11e9-a2fc-000d3a38a36f,258.57142857142856,259.42857142857144,3.0,102.63333333333333,0.23826097413798594,0.47652194827597144,108.61373026848639,54.30443813333677,F
8265,9f3c9f16-9d09-11e9-9897-000d3a38a36f,384.2857142857143,433.85714285714283,3.0,93.99000000000001,0.15677643015718074,0.3135528603143606,99.58629609715558,32.76257538202171,F
8266,862fe708-b096-11e9-9757-000d3a38a36f,88.14285714285714,98.0,13.0,130.64307692307693,1.1480616447016372,2.2961232894032744,132.2553005949383,318.62215956454133,S
8267,09dcfad0-b152-11e9-9757-000d3a38a36f,93.71428571428571,123.57142857142857,4.0,121.9375,0.46039281523641185,0.9207856304728224,127.00983830263402,122.70537375988351,D
8268,fb039d50-a5b9-11e9-a2fc-000d3a38a36f,258.0,269.42857142857144,7.0,188.30857142857144,0.37025538239917327,0.7405107647983479,192.39942510288446,149.48679564276,C
8269,d0f92dda-ace0-11e9-a2fc-000d3a38a36f,177.42857142857142,191.42857142857142,2.0,87.485,0.25396251239624856,0.5079250247924973,95.6267360737212,50.96201947787756,F
8270,e9988cd0-d721-11e9-93bc-000d3a38a36f,83.0,89.42857142857143,6.0,145.93333333333334,0.7002412635773008,1.4004825271546038,149.7997262584528,220.1184271278665,A
8271,7cf3445c-ad24-11e9-a2fc-000d3a38a36f,58.57142857142857,98.14285714285714,4.0,155.115,0.5275535133717661,1.0551070267435303,161.280968815406,178.54484895121797,B
8272,e5581542-2333-11ea-8523-000d3a38a36f,71.14285714285714,116.42857142857143,7.0,117.98,0.6643820695733617,1.3287641391467246,120.76459749089801,168.36632145154172,B
8273,18189c7c-e153-11e9-957d-000d3a38a36f,83.85714285714286,87.57142857142857,3.0,207.97666666666666,0.4883275627249839,0.9766551254499674,218.63841292046018,224.0450669857994,A
8274,9906ca54-2b57-11ea-9d27-000d3a38a36f,72.14285714285714,78.42857142857143,5.0,183.83200000000002,0.6724448842230099,1.3448897684460206,189.48478764334052,267.37988076395277,A
8275,1c2bdc2a-5b56-11ea-9f1f-000d3a38a36f,72.14285714285714,74.14285714285714,4.0,117.7375,0.6117850680761298,1.2235701361522595,122.67139362917634,157.48523906990192,C
8276,efb51932-9fca-11e9-a2fc-000d3a38a36f,92.85714285714286,119.42857142857143,3.0,156.65333333333334,0.40879460282783153,0.8175892056556635,165.03432347349502,141.5719169087012,C
8277,f40f136c-a875-11e9-a2fc-000d3a38a36f,304.85714285714283,316.7142857142857,14.0,188.46642857142857,0.5394955709649792,1.0789911419299585,190.49448720240323,215.65919392905033,A
8278,0cf7006e-66a4-11ea-82da-000d3a38a36f,51.57142857142857,63.285714285714285,2.0,229.48000000000002,0.48731925728325437,0.9746385145665087,247.3019939193576,252.8942025878917,A
8279,efa60148-abc5-11e9-a2fc-000d3a38a36f,208.71428571428572,216.71428571428572,7.0,264.83714285714285,0.43689463820485425,0.8737892764097085,270.3494091608595,247.8562197369303,A
8280,73d68cee-f72f-11e9-841e-000d3a38a36f,75.28571428571429,83.57142857142857,2.0,199.54500000000002,0.4254350401134816,0.8508700802269632,215.32622826839014,192.23296831404687,B
8281,84b72862-38f6-11ea-85d6-000d3a38a36f,79.28571428571429,94.71428571428571,4.0,98.24,0.5381380438940141,1.0762760877880295,102.53119719566652,115.78369528706997,D
8282,2b75741c-abd3-11e9-a2fc-000d3a38a36f,189.57142857142858,199.85714285714286,22.0,122.7818181818182,1.1156800372836801,2.2313600745673647,123.68476938088638,289.5700012435915,S
8283,4897afc2-420c-11ea-96d9-000d3a38a36f,74.57142857142857,80.0,3.0,233.98333333333335,0.5120022852743709,1.0240045705487413,245.80078908888407,264.0905458110796,A
8284,4ed6fd92-b0fe-11e9-9757-000d3a38a36f,78.57142857142857,115.85714285714286,11.0,128.9018181818182,0.9163206858811594,1.8326413717623256,130.79017200882535,251.48974688212724,A
